price_id,flight_id,cabin_class,base_price,seats_available,price_date
1896,115,Economy,675.87,200,2024-01-29
1897,115,Economy,672.29,125,2024-01-15
1898,115,Business,2313.0,7,2024-04-22
1899,115,Business,2408.42,13,2024-05-06
1900,115,Business,2917.63,7,2024-06-17
1901,115,First,5328.33,20,2024-05-06
1902,115,First,2738.27,8,2024-06-03
1903,115,First,5450.49,10,2024-01-29
1904,115,First,2526.93,16,2024-01-01
1905,116,Economy,323.03,139,2024-01-15
1906,116,Economy,236.69,168,2024-06-17
1907,116,Economy,120.06,76,2024-04-22
1908,116,Business,1881.85,8,2024-04-22
1909,116,Business,1984.97,20,2024-02-26
1910,116,Business,1854.4,22,2024-05-20
1911,116,First,3128.44,19,2024-04-22
1912,116,First,7136.51,13,2024-06-17
1913,116,First,7744.54,38,2024-02-12
1914,116,First,5312.42,37,2024-01-15
1915,116,First,4154.39,8,2024-01-01
1916,116,First,6374.63,27,2024-05-20
1917,116,First,2446.16,16,2024-06-03
1918,117,Economy,176.61,65,2024-03-25
1919,117,Economy,580.04,177,2024-05-20
1920,117,Economy,217.41,52,2024-01-29
1921,117,Economy,167.98,187,2024-06-17
1922,117,Economy,303.19,162,2024-04-08
1923,117,Business,1359.26,27,2024-05-20
1924,117,Business,1509.46,38,2024-02-12
1925,117,Business,1193.99,17,2024-03-11
1926,117,Business,899.09,7,2024-05-06
1927,117,Business,2241.55,26,2024-04-22
1928,117,Business,758.3,40,2024-01-29
1929,117,Business,813.54,21,2024-06-03
1930,117,Business,2467.37,9,2024-01-15
1931,117,First,7876.91,14,2024-02-26
1932,117,First,4271.79,6,2024-01-01
1933,117,First,6696.4,7,2024-01-15
1934,117,First,3054.39,19,2024-03-25
1935,118,Economy,304.32,25,2024-06-17
1936,118,Economy,729.67,43,2024-04-08
1937,118,Economy,336.24,192,2024-01-15
1938,118,Economy,384.9,88,2024-04-22
1939,118,Economy,668.14,173,2024-03-11
1940,118,Economy,778.24,136,2024-02-26
1941,118,Economy,495.14,103,2024-06-03
1942,118,Business,2178.15,9,2024-05-06
1943,118,Business,1509.12,17,2024-01-29
1944,118,Business,726.88,40,2024-02-26
1945,118,Business,2938.8,15,2024-01-01
1946,118,Business,2227.72,26,2024-04-22
1947,118,Business,2296.29,11,2024-06-03
1948,118,First,5123.57,14,2024-03-11
1949,118,First,3831.12,5,2024-04-08
1950,118,First,7684.73,26,2024-04-22
1951,118,First,6623.47,5,2024-02-26
1952,118,First,5808.06,4,2024-05-06
1953,118,First,6379.72,5,2024-03-25
1954,119,Economy,496.83,126,2024-05-06
1955,119,Economy,669.68,2,2024-01-01
1956,119,Economy,774.27,108,2024-01-15
1957,119,Economy,580.38,187,2024-02-26
1958,119,Business,2274.92,25,2024-04-08
1959,119,Business,633.36,12,2024-06-17
1960,119,Business,2786.13,0,2024-04-22
1961,119,Business,2313.98,34,2024-05-20
1962,119,First,7581.11,33,2024-03-11
1963,119,First,7422.79,11,2024-02-12
1964,119,First,2450.73,8,2024-05-20
1965,119,First,5082.11,3,2024-04-22
1966,119,First,4536.33,24,2024-01-01
1967,119,First,3022.9,7,2024-04-08
1968,119,First,4027.75,15,2024-01-15
1969,119,First,6990.36,7,2024-06-17
1970,120,Economy,121.52,161,2024-02-26
1971,120,Economy,506.81,55,2024-04-08
1972,120,Economy,747.68,164,2024-06-17
1973,120,Economy,470.56,9,2024-05-20
1974,120,Economy,756.08,158,2024-02-12
1975,120,Business,1316.04,6,2024-01-01
1976,120,Business,612.37,11,2024-03-11
1977,120,Business,1564.96,0,2024-06-17
1978,120,Business,843.21,31,2024-05-06
1979,120,Business,1074.11,33,2024-04-08
1980,120,Business,1834.36,9,2024-06-03
1981,120,First,4824.19,23,2024-01-15
1982,120,First,3795.71,27,2024-04-08
1983,120,First,7353.16,34,2024-01-01
1984,120,First,6869.26,6,2024-01-29
1985,120,First,7936.22,28,2024-02-26
1986,120,First,2971.01,22,2024-02-12
1987,121,Economy,210.9,107,2024-03-25
1988,121,Economy,625.87,8,2024-01-01
1989,121,Economy,229.01,50,2024-03-11
1990,121,Economy,764.9,170,2024-02-12
1991,121,Economy,788.39,30,2024-01-15
1992,121,Economy,406.34,140,2024-05-06
1993,121,Economy,456.99,174,2024-01-29
1994,121,Economy,605.74,83,2024-06-03
1995,121,Business,2502.51,8,2024-04-22
1996,121,Business,973.3,32,2024-06-03
1997,121,Business,632.76,15,2024-03-25
1998,121,Business,724.9,21,2024-01-29
1999,121,Business,1631.2,38,2024-01-15
2000,121,Business,2369.84,27,2024-06-17
2001,121,First,5705.68,32,2024-02-26
2002,121,First,3121.16,17,2024-06-17
2003,121,First,6600.37,16,2024-04-08
2004,121,First,7965.54,15,2024-01-15
2005,121,First,5997.98,27,2024-03-25
2006,121,First,3190.47,6,2024-02-12
2007,122,Economy,209.96,9,2024-06-03
2008,122,Economy,306.23,49,2024-04-22
2009,122,Economy,751.79,109,2024-05-06
2010,122,Economy,132.01,51,2024-01-29
2011,122,Economy,181.84,13,2024-02-12
2012,122,Economy,378.64,134,2024-05-20
2013,122,Economy,328.38,162,2024-01-15
2014,122,Economy,786.48,56,2024-01-01
2015,122,Business,2145.3,19,2024-03-25
2016,122,Business,864.13,23,2024-04-08
2017,122,Business,1273.33,22,2024-01-01
2018,122,Business,2307.81,15,2024-04-22
2019,122,Business,1367.62,3,2024-06-17
2020,122,First,3271.87,30,2024-01-01
2021,122,First,3680.96,38,2024-06-17
2022,122,First,2604.57,11,2024-06-03
2023,122,First,3513.58,31,2024-03-11
2024,123,Economy,584.41,197,2024-03-11
2025,123,Economy,706.14,84,2024-02-26
2026,123,Economy,365.19,92,2024-01-15
2027,123,Economy,625.19,150,2024-05-20
2028,123,Economy,479.63,95,2024-01-01
2029,123,Business,1521.72,6,2024-05-20
2030,123,Business,913.16,38,2024-02-26
2031,123,Business,888.85,37,2024-02-12
2032,123,Business,2923.99,12,2024-05-06
2033,123,First,7650.91,39,2024-06-03
2034,123,First,4057.39,30,2024-04-08
2035,123,First,7937.87,12,2024-01-15
2036,123,First,5201.35,9,2024-05-20
2037,124,Economy,494.34,64,2024-01-29
2038,124,Economy,726.28,194,2024-02-12
2039,124,Economy,700.34,143,2024-03-25
2040,124,Business,762.5,26,2024-03-11
2041,124,Business,1857.03,32,2024-04-08
2042,124,Business,2498.12,10,2024-05-20
2043,124,Business,2037.97,8,2024-01-15
2044,124,Business,1295.18,36,2024-03-25
2045,124,First,6444.29,25,2024-06-17
2046,124,First,4970.16,34,2024-06-03
2047,124,First,7221.53,4,2024-02-12
2048,125,Economy,649.97,102,2024-04-08
2049,125,Economy,532.91,52,2024-04-22
2050,125,Economy,245.17,40,2024-03-25
2051,125,Economy,508.89,151,2024-06-03
2052,125,Business,1311.27,17,2024-01-01
2053,125,Business,1925.16,10,2024-04-22
2054,125,Business,1137.43,34,2024-04-08
2055,125,Business,1171.72,2,2024-06-03
2056,125,Business,2135.08,17,2024-05-06
2057,125,Business,2825.4,17,2024-02-26
2058,125,Business,2696.12,3,2024-01-29
2059,125,Business,2141.79,15,2024-01-15
2060,125,First,5796.1,23,2024-04-22
2061,125,First,3947.37,35,2024-01-15
2062,125,First,3584.23,8,2024-01-01
2063,125,First,4450.06,39,2024-03-11
2064,126,Economy,269.11,71,2024-03-11
2065,126,Economy,240.18,4,2024-01-01
2066,126,Economy,485.42,199,2024-05-20
2067,126,Economy,758.53,149,2024-06-03
2068,126,Economy,192.38,190,2024-06-17
2069,126,Business,1129.53,17,2024-03-25
2070,126,Business,1089.4,40,2024-05-20
2071,126,Business,2538.56,25,2024-02-26
2072,126,Business,973.54,14,2024-05-06
2073,126,Business,2351.55,27,2024-04-22
2074,126,Business,1484.74,30,2024-02-12
2075,126,Business,824.86,11,2024-06-17
2076,126,Business,1702.54,11,2024-04-08
2077,126,First,2126.28,10,2024-05-06
2078,126,First,7311.52,25,2024-04-08
2079,126,First,6124.2,12,2024-01-29
2080,126,First,2416.72,4,2024-02-26
2081,127,Economy,614.2,3,2024-02-12
2082,127,Economy,530.24,96,2024-04-08
2083,127,Economy,381.11,28,2024-05-20
2084,127,Economy,682.06,195,2024-03-25
2085,127,Economy,684.75,11,2024-01-15
2086,127,Economy,209.88,197,2024-01-29
2087,127,Business,2039.13,0,2024-02-26
2088,127,Business,2898.28,6,2024-01-29
2089,127,Business,1901.69,21,2024-05-20
2090,127,First,4873.45,15,2024-01-15
2091,127,First,2335.25,17,2024-02-12
2092,127,First,5764.92,7,2024-01-29
2093,127,First,2127.25,2,2024-04-08
2094,127,First,2616.89,18,2024-05-06
2095,127,First,2615.4,26,2024-05-20
2096,127,First,2851.01,14,2024-04-22
2097,127,First,2144.01,27,2024-03-25
2098,128,Economy,587.0,183,2024-01-29
2099,128,Economy,679.49,28,2024-03-11
2100,128,Economy,454.44,28,2024-05-20
2101,128,Economy,272.68,72,2024-02-26
2102,128,Economy,362.97,157,2024-02-12
2103,128,Economy,346.93,92,2024-03-25
2104,128,Business,1027.36,33,2024-01-01
2105,128,Business,1403.63,11,2024-05-06
2106,128,Business,2230.64,9,2024-01-29
2107,128,First,5970.39,16,2024-05-20
2108,128,First,6864.32,4,2024-02-26
2109,128,First,6733.14,9,2024-05-06
2110,128,First,6666.7,9,2024-06-03
2111,128,First,3921.54,24,2024-03-11
2112,128,First,4680.17,30,2024-01-15
2113,128,First,6887.9,7,2024-01-29
2114,128,First,5467.06,17,2024-02-12
2115,129,Economy,641.92,90,2024-01-15
2116,129,Economy,337.13,108,2024-03-11
2117,129,Economy,447.28,105,2024-01-29
2118,129,Economy,529.19,162,2024-05-20
2119,129,Business,1918.41,34,2024-01-29
2120,129,Business,1881.05,34,2024-05-20
2121,129,Business,1886.91,14,2024-02-12
2122,129,Business,1523.11,37,2024-03-25
2123,129,Business,2315.81,33,2024-05-06
2124,129,First,3219.68,1,2024-06-17
2125,129,First,4174.39,30,2024-06-03
2126,129,First,7745.69,7,2024-02-12
2127,129,First,2357.46,22,2024-01-15
2128,129,First,4165.15,8,2024-05-20
2129,129,First,3768.18,9,2024-03-11
2130,129,First,7011.51,35,2024-01-01
2131,130,Economy,774.2,180,2024-02-12
2132,130,Economy,217.29,187,2024-06-17
2133,130,Economy,137.92,108,2024-06-03
2134,130,Economy,372.75,179,2024-01-01
2135,130,Economy,192.09,148,2024-01-29
2136,130,Economy,170.16,152,2024-01-15
2137,130,Business,789.58,4,2024-01-01
2138,130,Business,629.95,26,2024-01-29
2139,130,Business,959.32,11,2024-03-11
2140,130,Business,1727.44,8,2024-06-03
2141,130,First,6171.48,18,2024-04-22
2142,130,First,2667.6,3,2024-06-03
2143,130,First,7286.94,2,2024-02-26
2144,130,First,5625.04,11,2024-04-08
2145,130,First,5019.77,0,2024-03-25
2146,130,First,4378.34,27,2024-03-11
2147,130,First,6079.42,29,2024-02-12
2148,130,First,5324.94,16,2024-05-06
2149,131,Economy,474.62,32,2024-04-22
2150,131,Economy,625.33,102,2024-02-26
2151,131,Economy,540.95,56,2024-02-12
2152,131,Economy,386.76,190,2024-03-25
2153,131,Economy,783.67,154,2024-01-29
2154,131,Economy,692.36,177,2024-06-03
2155,131,Economy,438.54,80,2024-01-01
2156,131,Business,1067.35,6,2024-05-20
2157,131,Business,850.56,23,2024-03-25
2158,131,Business,2047.66,21,2024-06-03
2159,131,Business,667.32,18,2024-01-29
2160,131,Business,990.62,6,2024-01-01
2161,131,Business,756.77,38,2024-03-11
2162,131,Business,626.34,19,2024-04-08
2163,131,Business,1050.59,12,2024-02-12
2164,131,First,3887.48,19,2024-01-01
2165,131,First,2050.87,22,2024-02-12
2166,131,First,6510.08,25,2024-02-26
2167,131,First,5001.3,20,2024-01-15
2168,131,First,6511.05,22,2024-06-17
2169,131,First,7843.1,6,2024-04-08
2170,131,First,3987.91,32,2024-04-22
2171,131,First,2606.02,9,2024-03-25
2172,132,Economy,518.72,9,2024-05-06
2173,132,Economy,317.28,38,2024-03-25
2174,132,Economy,584.01,20,2024-04-08
2175,132,Business,2981.47,38,2024-01-15
2176,132,Business,2163.35,21,2024-06-03
2177,132,Business,1673.95,8,2024-02-12
2178,132,Business,1413.65,23,2024-05-20
2179,132,Business,2096.33,27,2024-01-29
2180,132,Business,696.03,24,2024-04-22
2181,132,Business,1173.87,39,2024-02-26
2182,132,Business,2056.5,9,2024-03-25
2183,132,First,7205.2,5,2024-05-20
2184,132,First,4993.47,29,2024-04-08
2185,132,First,3882.31,18,2024-01-15
2186,132,First,2968.83,17,2024-01-01
2187,132,First,5459.07,22,2024-01-29
2188,132,First,2535.38,11,2024-02-26
2189,132,First,6263.93,29,2024-06-03
2190,133,Economy,780.74,124,2024-04-08
2191,133,Economy,146.92,73,2024-02-26
2192,133,Economy,392.64,158,2024-06-17
2193,133,Economy,743.66,33,2024-01-29
2194,133,Economy,419.76,131,2024-01-15
2195,133,Business,2705.78,2,2024-03-11
2196,133,Business,2089.47,3,2024-06-17
2197,133,Business,2378.5,15,2024-01-15
2198,133,Business,2279.39,35,2024-03-25
2199,133,Business,619.06,6,2024-04-22
2200,133,Business,1297.59,10,2024-04-08
2201,133,Business,1968.32,4,2024-01-29
2202,133,First,4093.63,29,2024-03-25
2203,133,First,5854.91,29,2024-04-08
2204,133,First,2654.71,11,2024-05-20
2205,133,First,6390.67,25,2024-01-15
2206,134,Economy,797.58,124,2024-02-12
2207,134,Economy,264.59,189,2024-03-25
2208,134,Economy,443.83,71,2024-03-11
2209,134,Economy,429.11,139,2024-01-15
2210,134,Economy,225.9,120,2024-05-20
2211,134,Economy,218.95,54,2024-04-22
2212,134,Business,2847.5,23,2024-05-06
2213,134,Business,2494.94,30,2024-01-01
2214,134,Business,1112.21,13,2024-06-17
2215,134,Business,2683.25,27,2024-03-25
2216,134,Business,1247.64,40,2024-06-03
2217,134,First,4430.41,19,2024-01-15
2218,134,First,7242.66,28,2024-01-29
2219,134,First,7227.73,33,2024-06-17
2220,134,First,3284.63,16,2024-02-26
2221,135,Economy,775.09,76,2024-01-01
2222,135,Economy,231.88,89,2024-01-15
2223,135,Economy,760.52,123,2024-03-25
2224,135,Economy,443.34,176,2024-03-11
2225,135,Business,1533.93,0,2024-06-03
2226,135,Business,1946.18,38,2024-03-25
2227,135,Business,1076.54,37,2024-03-11
2228,135,Business,2079.63,20,2024-05-06
2229,135,First,7185.81,7,2024-06-03
2230,135,First,6752.1,26,2024-06-17
2231,135,First,3576.82,0,2024-03-11
2232,135,First,7929.43,8,2024-01-01
2233,135,First,5805.76,40,2024-01-29
2234,135,First,7816.75,6,2024-04-08
2235,135,First,2218.92,12,2024-01-15
2236,135,First,4521.06,34,2024-02-12
2237,136,Economy,262.64,48,2024-05-06
2238,136,Economy,780.79,147,2024-03-25
2239,136,Economy,769.47,94,2024-02-12
2240,136,Economy,673.37,4,2024-03-11
2241,136,Business,1593.73,22,2024-02-26
2242,136,Business,1445.31,34,2024-04-22
2243,136,Business,1622.04,21,2024-01-15
2244,136,Business,872.11,11,2024-04-08
2245,136,Business,1701.18,23,2024-05-06
2246,136,First,4615.26,18,2024-04-22
2247,136,First,7070.55,27,2024-05-06
2248,136,First,5804.64,39,2024-01-29
2249,136,First,7627.41,6,2024-06-17
2250,137,Economy,561.74,157,2024-06-17
2251,137,Economy,754.1,26,2024-01-15
2252,137,Economy,457.56,192,2024-06-03
2253,137,Business,1295.77,26,2024-04-22
2254,137,Business,1108.49,29,2024-01-15
2255,137,Business,1923.81,7,2024-05-20
2256,137,Business,1069.34,30,2024-04-08
2257,137,Business,2881.32,22,2024-06-17
2258,137,Business,2922.28,29,2024-01-01
2259,137,Business,1591.04,25,2024-03-11
2260,137,First,3701.63,16,2024-03-11
2261,137,First,3844.38,26,2024-02-12
2262,137,First,6039.8,0,2024-04-22
2263,138,Economy,347.86,146,2024-01-01
2264,138,Economy,795.12,61,2024-06-17
2265,138,Economy,497.9,100,2024-06-03
2266,138,Economy,251.01,164,2024-01-29
2267,138,Economy,387.46,13,2024-03-11
2268,138,Economy,664.91,147,2024-04-22
2269,138,Business,1841.46,27,2024-01-29
2270,138,Business,1154.33,8,2024-05-20
2271,138,Business,1810.22,40,2024-03-25
2272,138,Business,1984.64,25,2024-06-17
2273,138,Business,2623.27,40,2024-06-03
2274,138,Business,2800.0,35,2024-03-11
2275,138,First,2153.84,0,2024-03-11
2276,138,First,5773.36,37,2024-02-12
2277,138,First,2918.29,39,2024-01-15
2278,138,First,6245.46,5,2024-05-20
2279,139,Economy,563.72,56,2024-03-25
2280,139,Economy,321.91,137,2024-01-01
2281,139,Economy,691.51,185,2024-01-29
2282,139,Economy,650.42,96,2024-04-08
2283,139,Economy,643.87,168,2024-03-11
2284,139,Economy,155.19,21,2024-05-20
2285,139,Economy,755.78,160,2024-01-15
2286,139,Business,866.24,38,2024-05-20
2287,139,Business,894.44,9,2024-05-06
2288,139,Business,1277.91,11,2024-01-15
2289,139,First,7476.31,13,2024-01-15
2290,139,First,4344.8,31,2024-04-08
2291,139,First,6772.65,26,2024-03-11
2292,140,Economy,263.0,107,2024-04-08
2293,140,Economy,375.17,80,2024-05-20
2294,140,Economy,550.82,115,2024-01-15
2295,140,Business,2183.2,40,2024-01-29
2296,140,Business,2055.97,2,2024-02-26
2297,140,Business,881.3,21,2024-01-01
2298,140,Business,2984.97,30,2024-06-17
2299,140,First,3157.07,1,2024-05-06
2300,140,First,5215.73,33,2024-04-22
2301,140,First,5070.47,9,2024-01-01
2302,140,First,3297.84,23,2024-01-29
2303,140,First,2688.73,13,2024-06-03
2304,140,First,2176.99,8,2024-02-26
2305,140,First,3318.57,8,2024-05-20
2306,141,Economy,601.5,166,2024-02-26
2307,141,Economy,320.14,190,2024-04-08
2308,141,Economy,670.13,111,2024-02-12
2309,141,Economy,468.61,102,2024-01-15
2310,141,Economy,747.2,64,2024-03-11
2311,141,Business,846.95,37,2024-02-12
2312,141,Business,1347.8,13,2024-05-20
2313,141,Business,2889.03,31,2024-02-26
2314,141,Business,1640.33,28,2024-03-25
2315,141,First,4575.88,36,2024-05-06
2316,141,First,4117.49,40,2024-06-03
2317,141,First,6916.05,28,2024-02-26
2318,141,First,3003.49,2,2024-03-11
2319,141,First,7748.58,16,2024-01-15
2320,141,First,5521.22,18,2024-03-25
2321,142,Economy,670.15,109,2024-05-20
2322,142,Economy,657.81,91,2024-04-22
2323,142,Economy,286.82,55,2024-03-11
2324,142,Economy,566.73,95,2024-03-25
2325,142,Economy,218.63,80,2024-01-01
2326,142,Economy,203.17,81,2024-01-15
2327,142,Economy,588.04,183,2024-04-08
2328,142,Business,1947.94,24,2024-02-12
2329,142,Business,1280.67,13,2024-04-08
2330,142,Business,1865.43,6,2024-05-06
2331,142,Business,1946.3,38,2024-03-11
2332,142,Business,2871.05,4,2024-06-17
2333,142,First,3182.74,31,2024-05-20
2334,142,First,4991.91,17,2024-03-25
2335,142,First,4527.42,7,2024-06-17
2336,142,First,4716.71,38,2024-06-03
2337,142,First,3961.25,24,2024-03-11
2338,142,First,3418.53,1,2024-04-22
2339,142,First,3710.22,36,2024-01-15
2340,143,Economy,692.32,103,2024-04-08
2341,143,Economy,145.17,136,2024-02-26
2342,143,Economy,744.26,10,2024-01-29
2343,143,Business,2591.64,26,2024-05-20
2344,143,Business,2335.81,17,2024-01-01
2345,143,Business,1361.26,22,2024-01-15
2346,143,Business,1560.83,35,2024-04-08
2347,143,Business,2459.07,31,2024-06-17
2348,143,First,4243.44,39,2024-01-01
2349,143,First,2616.46,14,2024-03-25
2350,143,First,2287.01,0,2024-02-26
2351,143,First,2832.41,20,2024-04-08
2352,143,First,7168.33,27,2024-05-06
2353,143,First,3358.05,5,2024-01-15
2354,143,First,3146.96,23,2024-06-03
2355,144,Economy,764.06,19,2024-01-01
2356,144,Economy,299.33,176,2024-06-03
2357,144,Economy,536.67,97,2024-06-17
2358,144,Economy,303.54,43,2024-02-26
2359,144,Economy,748.9,149,2024-05-20
2360,144,Economy,433.27,32,2024-01-15
2361,144,Economy,337.15,37,2024-04-22
2362,144,Business,1747.02,31,2024-03-25
2363,144,Business,2943.24,20,2024-05-20
2364,144,Business,2454.35,30,2024-04-08
2365,144,Business,1141.99,16,2024-01-15
2366,144,Business,2438.88,5,2024-04-22
2367,144,Business,1447.22,15,2024-02-12
2368,144,Business,2182.75,13,2024-02-26
2369,144,First,4808.9,24,2024-01-15
2370,144,First,3127.5,6,2024-06-17
2371,144,First,4042.7,37,2024-04-08
2372,144,First,6569.62,32,2024-01-01
2373,144,First,7150.75,19,2024-02-12
2374,144,First,6251.07,9,2024-05-06
2375,144,First,7086.84,6,2024-03-11
2376,144,First,7484.75,14,2024-06-03
2377,145,Economy,650.41,48,2024-03-25
2378,145,Economy,166.67,108,2024-04-08
2379,145,Economy,231.65,78,2024-05-06
2380,145,Economy,767.02,147,2024-04-22
2381,145,Economy,560.9,37,2024-02-12
2382,145,Business,1048.87,1,2024-01-15
2383,145,Business,1742.98,33,2024-06-03
2384,145,Business,1686.34,16,2024-06-17
2385,145,Business,883.98,35,2024-02-12
2386,145,Business,801.76,27,2024-01-01
2387,145,Business,1108.96,25,2024-04-08
2388,145,First,2586.88,24,2024-03-25
2389,145,First,6392.01,27,2024-04-22
2390,145,First,3163.59,12,2024-03-11
2391,145,First,4416.15,38,2024-01-01
2392,145,First,3655.55,38,2024-04-08
2393,145,First,4961.7,27,2024-02-26
2394,145,First,2655.11,3,2024-01-29
2395,146,Economy,282.36,136,2024-02-12
2396,146,Economy,188.7,57,2024-01-15
2397,146,Economy,720.17,179,2024-06-17
2398,146,Economy,606.76,100,2024-06-03
2399,146,Economy,387.16,56,2024-01-01
2400,146,Economy,619.07,177,2024-04-22
2401,146,Economy,302.42,52,2024-02-26
2402,146,Economy,236.3,52,2024-01-29
2403,146,Business,826.18,32,2024-05-20
2404,146,Business,2778.68,39,2024-02-26
2405,146,Business,1744.22,19,2024-05-06
2406,146,Business,2646.15,15,2024-06-03
2407,146,Business,1008.56,4,2024-01-01
2408,146,First,7773.46,30,2024-01-29
2409,146,First,4567.54,1,2024-03-11
2410,146,First,3065.09,16,2024-04-08
2411,146,First,7287.55,10,2024-06-17
2412,147,Economy,441.35,11,2024-06-17
2413,147,Economy,676.87,145,2024-01-01
2414,147,Economy,582.43,74,2024-05-06
2415,147,Economy,688.04,134,2024-03-11
2416,147,Economy,462.14,193,2024-04-08
2417,147,Economy,219.68,24,2024-06-03
2418,147,Economy,187.99,188,2024-02-12
2419,147,Economy,348.26,125,2024-01-15
2420,147,Business,2586.6,19,2024-03-11
2421,147,Business,2304.38,33,2024-04-22
2422,147,Business,2458.86,38,2024-02-26
2423,147,Business,1762.45,17,2024-04-08
2424,147,Business,2245.88,40,2024-05-20
2425,147,Business,649.75,26,2024-06-17
2426,147,Business,2655.04,9,2024-02-12
2427,147,Business,1457.27,1,2024-01-01
2428,147,First,3237.85,5,2024-05-06
2429,147,First,3163.05,24,2024-06-03
2430,147,First,5832.4,17,2024-03-25
2431,147,First,7262.86,34,2024-03-11
2432,148,Economy,520.62,70,2024-04-22
2433,148,Economy,330.34,10,2024-01-29
2434,148,Economy,514.07,179,2024-02-26
2435,148,Economy,353.43,156,2024-03-11
2436,148,Economy,203.61,116,2024-05-06
2437,148,Economy,505.33,88,2024-03-25
2438,148,Business,2234.22,33,2024-01-15
2439,148,Business,2920.01,39,2024-01-01
